route_id,service_id,trip_id,trip_headsign,shape_id,direction_id
9990999,16636,11747441,GSP1,9990999,1
9990999,16636,11747442,GSP1,9990999,1
9990999,16636,11747443,GSP1,9990999,1
9990999,16636,11747444,GSP1,9990999,1
9990999,16636,11747445,GSP1,9990999,1
9990999,16636,11747446,GSP1,9990999,1
9990999,16636,11747447,GSP1,9990999,1
9990999,16636,11747448,GSP1,9990999,1
9990999,16636,11747449,GSP1,9990999,1
9990999,16636,11747450,GSP1,9990999,1
9990999,16636,11747451,GSP1,9990999,1
9990999,16636,11747452,GSP1,9990999,1
9990999,16636,11747453,GSP1,9990999,1
9990999,16636,11747454,GSP1,9990999,1
9990999,16636,11747455,GSP1,9990999,1
9990999,16636,11747456,GSP1,9990999,1
9990999,16636,11747457,GSP1,9990999,1
9990999,16636,11747458,GSP1,9990999,1
9990999,16636,11747459,GSP1,9990999,1
9990999,16636,11747460,GSP1,9990999,1
9990999,16636,11747461,GSP1,9990999,1
9990999,16636,11747462,GSP1,9990999,1
9990999,16636,11747463,GSP1,9990999,1
9990999,16636,11747464,GSP1,9990999,1
9990999,16636,11747465,GSP1,9990999,1
9990999,16636,11747466,GSP1,9990999,1
9990999,16636,11747467,GSP1,9990999,1
9990999,16636,11747468,GSP1,9990999,1
9990999,16636,11747469,GSP1,9990999,1
9990999,16636,11747470,GSP1,9990999,1
9990999,16636,11747471,GSP1,9990999,1
9990999,16636,11747472,GSP1,9990999,1
9990999,16636,11747473,GSP1,9990999,1
9990999,16636,11747474,GSP1,9990999,1
9990999,16636,11747475,GSP1,9990999,1
9990999,16636,11747476,GSP1,9990999,1
9990999,16636,11747477,GSP1,9990999,1
9990999,16636,11747478,GSP1,9990999,1
9990999,16636,11747479,GSP1,9990999,1
9990999,16636,11747480,GSP1,9990999,1
9990999,16660,11784139,GSP1,9990999,1
9990999,16660,11784140,GSP1,9990999,1
9990999,16660,11784141,GSP1,9990999,1
9990999,16660,11784142,GSP1,9990999,1
9990999,16660,11784143,GSP1,9990999,1
9990999,16660,11784144,GSP1,9990999,1
9990999,16660,11784145,GSP1,9990999,1
9990999,16660,11784146,GSP1,9990999,1
9990999,16660,11784147,GSP1,9990999,1
9990999,16660,11784148,GSP1,9990999,1
9990999,16660,11784149,GSP1,9990999,1
9990999,16660,11784150,GSP1,9990999,1
9990999,16660,11784151,GSP1,9990999,1
9990999,16660,11784152,GSP1,9990999,1
9990999,16660,11784153,GSP1,9990999,1
9990999,16660,11784154,GSP1,9990999,1
9990999,16660,11784155,GSP1,9990999,1
9990999,16660,11784156,GSP1,9990999,1
9990999,16660,11784157,GSP1,9990999,1
9990999,16660,11784158,GSP1,9990999,1
9990999,16660,11784159,GSP1,9990999,1
9990999,16660,11784160,GSP1,9990999,1
9990999,16660,11784161,GSP1,9990999,1
9990999,16660,11784162,GSP1,9990999,1
9990999,16660,11784163,GSP1,9990999,1
9990999,16660,11784164,GSP1,9990999,1
9990999,16660,11784165,GSP1,9990999,1
9990999,16660,11784166,GSP1,9990999,1
9990999,16660,11784167,GSP1,9990999,1
9990999,16660,11784168,GSP1,9990999,1
9990999,16660,11784169,GSP1,9990999,1
9990999,16660,11784170,GSP1,9990999,1
9990999,16660,11784171,GSP1,9990999,1
9990999,16660,11784172,GSP1,9990999,1
9990999,16660,11784173,GSP1,9990999,1
9990999,16660,11784174,GSP1,9990999,1
9990999,16660,11784175,GSP1,9990999,1
9990999,16660,11784176,GSP1,9990999,1
9990999,16660,11784177,GSP1,9990999,1
