route_id,service_id,trip_id,trip_headsign,shape_id,direction_id
20150011,18079,12996454,AIRPORT,20150011,0
20150012,18079,12996455,DEKELEIA,20150012,1
20150011,18079,12996456,AIRPORT,20150011,0
20150012,18079,12996457,DEKELEIA,20150012,1
20150011,18079,12996458,AIRPORT,20150011,0
20150012,18079,12996459,DEKELEIA,20150012,1
20150031,18079,12996460,LARNACA STATION,20150031,0
20150021,18079,12996461,AIRPORT,20150021,0
20150012,18079,12996462,DEKELEIA,20150012,1
20150011,18079,12996463,AIRPORT,20150011,0
20150012,18079,12996464,DEKELEIA,20150012,1
20150011,18079,12996465,AIRPORT,20150011,0
20150012,18079,12996466,DEKELEIA,20150012,1
20150011,18079,12996467,AIRPORT,20150011,0
20150012,18079,12996468,DEKELEIA,20150012,1
20150031,18079,12996469,LARNACA STATION,20150031,0
20120011,18079,12996470,PYLA,20120011,0
20120012,18079,12996471,LARNACA STATION,20120012,1
20120011,18079,12996472,PYLA,20120011,0
20120012,18079,12996473,LARNACA STATION,20120012,1
20120011,18079,12996474,PYLA,20120011,0
20120012,18079,12996475,LARNACA STATION,20120012,1
20400022,18079,12996476,Larnaca Station,20400022,1
20400021,18079,12996477,Kofinou Station,20400021,0
20400022,18079,12996478,Larnaca Station,20400022,1
20400021,18079,12996479,Kofinou Station,20400021,0
20400022,18079,12996480,Larnaca Station,20400022,1
20400021,18079,12996481,Kofinou Station,20400021,0
20030011,18079,12996482,DROMOLAXIA,20030011,0
20030012,18079,12996483,Larnaca Station,20030012,1
20060011,18079,12996484,TERSEFANOU,20060011,0
20060012,18079,12996485,LARNACA STATION,20060012,1
20040011,18079,12996486,Troulloi,20040011,0
20040012,18079,12996487,Larnaca Station,20040012,1
20090011,18079,12996488,VERGINA,20090011,0
20090012,18079,12996489,LARNACA STATION,20090012,1
20100021,18079,12996490,Livadia,20100021,0
20100021,18079,12996491,Livadia,20100021,0
20000011,18079,12996492,Pervolia,20000011,0
20000012,18079,12996493,Larnaca Station,20000012,1
20120011,18079,12996494,PYLA,20120011,0
20120012,18079,12996495,LARNACA STATION,20120012,1
20120011,18079,12996496,PYLA,20120011,0
20120012,18079,12996497,LARNACA STATION,20120012,1
20120011,18079,12996498,PYLA,20120011,0
20120012,18079,12996499,LARNACA STATION,20120012,1
20050011,18079,12996500,OROKLINI,20050011,0
20050012,18079,12996501,Larnaca Station,20050012,1
20050011,18079,12996502,OROKLINI,20050011,0
20050012,18079,12996503,Larnaca Station,20050012,1
20150012,18079,12996504,DEKELEIA,20150012,1
20150011,18079,12996505,AIRPORT,20150011,0
20150012,18079,12996506,DEKELEIA,20150012,1
20150011,18079,12996507,AIRPORT,20150011,0
20150012,18079,12996508,DEKELEIA,20150012,1
20150011,18079,12996509,AIRPORT,20150011,0
20150012,18079,12996510,DEKELEIA,20150012,1
20150031,18079,12996511,LARNACA STATION,20150031,0
20090011,18079,12996512,VERGINA,20090011,0
20090012,18079,12996513,LARNACA STATION,20090012,1
20090011,18079,12996514,VERGINA,20090011,0
20090012,18079,12996515,LARNACA STATION,20090012,1
20090011,18079,12996516,VERGINA,20090011,0
20090012,18079,12996517,LARNACA STATION,20090012,1
20100021,18079,12996518,Livadia,20100021,0
20040011,18079,12996519,Troulloi,20040011,0
20040012,18079,12996520,Larnaca Station,20040012,1
20040011,18079,12996521,Troulloi,20040011,0
20040012,18079,12996522,Larnaca Station,20040012,1
20060011,18079,12996523,TERSEFANOU,20060011,0
20060012,18079,12996524,LARNACA STATION,20060012,1
20060011,18079,12996525,TERSEFANOU,20060011,0
20060012,18079,12996526,LARNACA STATION,20060012,1
20170011,18079,12996527,LARNACA STATION,20170011,0
20000011,18079,12996528,Pervolia,20000011,0
20000012,18079,12996529,Larnaca Station,20000012,1
20170011,18079,12996530,LARNACA STATION,20170011,0
20090011,18079,12996531,VERGINA,20090011,0
20090012,18079,12996532,LARNACA STATION,20090012,1
20010011,18079,12996533,Aradippou,20010011,0
20010012,18079,12996534,Larnaca Station,20010012,1
20030011,18079,12996535,DROMOLAXIA,20030011,0
20030012,18079,12996536,Larnaca Station,20030012,1
20030011,18079,12996537,DROMOLAXIA,20030011,0
20030012,18079,12996538,Larnaca Station,20030012,1
20040011,18079,12996539,Troulloi,20040011,0
20040012,18079,12996540,Larnaca Station,20040012,1
20040011,18079,12996541,Troulloi,20040011,0
20040012,18079,12996542,Larnaca Station,20040012,1
20000011,18079,12996543,Pervolia,20000011,0
20000012,18079,12996544,Larnaca Station,20000012,1
20000011,18079,12996545,Pervolia,20000011,0
20000012,18079,12996546,Larnaca Station,20000012,1
20000011,18079,12996547,Pervolia,20000011,0
20000012,18079,12996548,Larnaca Station,20000012,1
20060011,18079,12996549,TERSEFANOU,20060011,0
20060012,18079,12996550,LARNACA STATION,20060012,1
20100021,18079,12996551,Livadia,20100021,0
20100021,18079,12996552,Livadia,20100021,0
20100021,18079,12996553,Livadia,20100021,0
20100021,18079,12996554,Livadia,20100021,0
20050011,18079,12996555,OROKLINI,20050011,0
20050012,18079,12996556,Larnaca Station,20050012,1
20010011,18079,12996557,Aradippou,20010011,0
20010012,18079,12996558,Larnaca Station,20010012,1
20010011,18079,12996559,Aradippou,20010011,0
20010012,18079,12996560,Larnaca Station,20010012,1
20070011,18079,12996561,KALO CHORIO,20070011,0
20070012,18079,12996562,LARNACA STATION,20070012,1
20170011,18079,12996563,LARNACA STATION,20170011,0
20170011,18079,12996564,LARNACA STATION,20170011,0
20180011,18079,12996565,RIZOELIA,20180011,0
20180012,18079,12996566,Larnaca Station,20180012,1
20090011,18079,12996567,VERGINA,20090011,0
20090012,18079,12996568,LARNACA STATION,20090012,1
20080021,18079,12996569,Kamares-TradeZone,20080021,0
20170011,18079,12996570,LARNACA STATION,20170011,0
20170011,18079,12996571,LARNACA STATION,20170011,0
20190011,18079,12996572,FAROS,20190011,0
20190022,18079,12996573,LARNACA STATION,20190022,1
20110011,18079,12996574,MALL via Drosia,20110011,0
20110012,18079,12996575,LARNACA STATION,20110012,1
20000011,18079,12996576,Pervolia,20000011,0
20000012,18079,12996577,Larnaca Station,20000012,1
20000011,18079,12996578,Pervolia,20000011,0
20000012,18079,12996579,Larnaca Station,20000012,1
20160011,18079,12996580,ARADIPPOU,20160011,0
20160012,18079,12996581,LARNACA STATION,20160012,1
20160011,18079,12996582,ARADIPPOU,20160011,0
20160012,18079,12996583,LARNACA STATION,20160012,1
20120011,18079,12996584,PYLA,20120011,0
20120012,18079,12996585,LARNACA STATION,20120012,1
20030011,18079,12996586,DROMOLAXIA,20030011,0
20030012,18079,12996587,Larnaca Station,20030012,1
20050011,18079,12996588,OROKLINI,20050011,0
20050012,18079,12996589,Larnaca Station,20050012,1
20050011,18079,12996590,OROKLINI,20050011,0
20050012,18079,12996591,Larnaca Station,20050012,1
20170011,18079,12996592,LARNACA STATION,20170011,0
20180011,18079,12996593,RIZOELIA,20180011,0
20180012,18079,12996594,Larnaca Station,20180012,1
20180011,18079,12996595,RIZOELIA,20180011,0
20180012,18079,12996596,Larnaca Station,20180012,1
20110011,18079,12996597,MALL via Drosia,20110011,0
20110012,18079,12996598,LARNACA STATION,20110012,1
20110011,18079,12996599,MALL via Drosia,20110011,0
20110012,18079,12996600,LARNACA STATION,20110012,1
20110011,18079,12996601,MALL via Drosia,20110011,0
20110012,18079,12996602,LARNACA STATION,20110012,1
20010011,18079,12996603,Aradippou,20010011,0
20010012,18079,12996604,Larnaca Station,20010012,1
20010011,18079,12996605,Aradippou,20010011,0
20010012,18079,12996606,Larnaca Station,20010012,1
20010011,18079,12996607,Aradippou,20010011,0
20010012,18079,12996608,Larnaca Station,20010012,1
20070011,18079,12996609,KALO CHORIO,20070011,0
20070012,18079,12996610,LARNACA STATION,20070012,1
20030011,18079,12996611,DROMOLAXIA,20030011,0
20030012,18079,12996612,Larnaca Station,20030012,1
20080021,18079,12996613,Kamares-TradeZone,20080021,0
20260011,18079,12996614,KOFINOU ST.,20260011,0
20260012,18079,12996615,MARI,20260012,1
20260011,18079,12996616,KOFINOU ST.,20260011,0
20260012,18079,12996617,MARI,20260012,1
20060011,18079,12996618,TERSEFANOU,20060011,0
20060012,18079,12996619,LARNACA STATION,20060012,1
20190011,18079,12996620,FAROS,20190011,0
20190022,18079,12996621,LARNACA STATION,20190022,1
20010011,18079,12996622,Aradippou,20010011,0
20010012,18079,12996623,Larnaca Station,20010012,1
20090011,18079,12996624,VERGINA,20090011,0
20090012,18079,12996625,LARNACA STATION,20090012,1
20040011,18079,12996626,Troulloi,20040011,0
20040012,18079,12996627,Larnaca Station,20040012,1
20050011,18079,12996628,OROKLINI,20050011,0
20050012,18079,12996629,Larnaca Station,20050012,1
20270011,18079,12996630,KOFINOU STATION,20270011,0
20270012,18079,12996631,MARONI,20270012,1
20270011,18079,12996632,KOFINOU STATION,20270011,0
20270012,18079,12996633,MARONI,20270012,1
20120011,18079,12996634,PYLA,20120011,0
20120012,18079,12996635,LARNACA STATION,20120012,1
20120011,18079,12996636,PYLA,20120011,0
20120012,18079,12996637,LARNACA STATION,20120012,1
20170011,18079,12996638,LARNACA STATION,20170011,0
20170011,18079,12996639,LARNACA STATION,20170011,0
20170011,18079,12996640,LARNACA STATION,20170011,0
20170011,18079,12996641,LARNACA STATION,20170011,0
20110011,18079,12996642,MALL via Drosia,20110011,0
20110012,18079,12996643,LARNACA STATION,20110012,1
20110011,18079,12996644,MALL via Drosia,20110011,0
20110012,18079,12996645,LARNACA STATION,20110012,1
20110011,18079,12996646,MALL via Drosia,20110011,0
20110012,18079,12996647,LARNACA STATION,20110012,1
20070011,18079,12996648,KALO CHORIO,20070011,0
20070012,18079,12996649,LARNACA STATION,20070012,1
20170011,18079,12996650,LARNACA STATION,20170011,0
20170011,18079,12996651,LARNACA STATION,20170011,0
20170011,18079,12996652,LARNACA STATION,20170011,0
20170011,18079,12996653,LARNACA STATION,20170011,0
20170011,18079,12996654,LARNACA STATION,20170011,0
20060011,18079,12996655,TERSEFANOU,20060011,0
20060012,18079,12996656,LARNACA STATION,20060012,1
20060011,18079,12996657,TERSEFANOU,20060011,0
20060012,18079,12996658,LARNACA STATION,20060012,1
20410011,18079,12996659,LARNACA ST.,20410011,0
20410012,18079,12996660,ATHIENOU,20410012,1
20410011,18079,12996661,LARNACA ST.,20410011,0
20410012,18079,12996662,ATHIENOU,20410012,1
20410011,18079,12996663,LARNACA ST.,20410011,0
20410012,18079,12996664,ATHIENOU,20410012,1
20000011,18079,12996665,Pervolia,20000011,0
20000012,18079,12996666,Larnaca Station,20000012,1
20000011,18079,12996667,Pervolia,20000011,0
20000012,18079,12996668,Larnaca Station,20000012,1
20100021,18079,12996669,Livadia,20100021,0
20150021,18079,12996670,AIRPORT,20150021,0
20150012,18079,12996671,DEKELEIA,20150012,1
20150011,18079,12996672,AIRPORT,20150011,0
20150012,18079,12996673,DEKELEIA,20150012,1
20150011,18079,12996674,AIRPORT,20150011,0
20150012,18079,12996675,DEKELEIA,20150012,1
20150011,18079,12996676,AIRPORT,20150011,0
20150012,18079,12996677,DEKELEIA,20150012,1
20150011,18079,12996678,AIRPORT,20150011,0
20040011,18079,12996679,Troulloi,20040011,0
20040012,18079,12996680,Larnaca Station,20040012,1
20090011,18079,12996681,VERGINA,20090011,0
20090012,18079,12996682,LARNACA STATION,20090012,1
20090011,18079,12996683,VERGINA,20090011,0
20090012,18079,12996684,LARNACA STATION,20090012,1
20030011,18079,12996685,DROMOLAXIA,20030011,0
20030012,18079,12996686,Larnaca Station,20030012,1
20120011,18079,12996687,PYLA,20120011,0
20120012,18079,12996688,LARNACA STATION,20120012,1
20120011,18079,12996689,PYLA,20120011,0
20120012,18079,12996690,LARNACA STATION,20120012,1
20120011,18079,12996691,PYLA,20120011,0
20120012,18079,12996692,LARNACA STATION,20120012,1
20120011,18079,12996693,PYLA,20120011,0
20120012,18079,12996694,LARNACA STATION,20120012,1
20120011,18079,12996695,PYLA,20120011,0
20120012,18079,12996696,LARNACA STATION,20120012,1
20160011,18079,12996697,ARADIPPOU,20160011,0
20160012,18079,12996698,LARNACA STATION,20160012,1
20160011,18079,12996699,ARADIPPOU,20160011,0
20160012,18079,12996700,LARNACA STATION,20160012,1
20170011,18079,12996701,LARNACA STATION,20170011,0
20170011,18079,12996702,LARNACA STATION,20170011,0
20170011,18079,12996703,LARNACA STATION,20170011,0
20170011,18079,12996704,LARNACA STATION,20170011,0
20330012,18079,12996705,LARNACA STATION,20330012,1
20330011,18079,12996706,ZYGI,20330011,0
20330012,18079,12996707,LARNACA STATION,20330012,1
20330011,18079,12996708,ZYGI,20330011,0
20380012,18079,12996709,LARNACA STATION,20380012,1
20380011,18079,12996710,ALAMINOS,20380011,0
20050011,18079,12996711,OROKLINI,20050011,0
20050012,18079,12996712,Larnaca Station,20050012,1
20050011,18079,12996713,OROKLINI,20050011,0
20050012,18079,12996714,Larnaca Station,20050012,1
20370012,18079,12996715,LARNACA ST.,20370012,1
20370011,18079,12996716,DELIKIPOS,20370011,0
20370012,18079,12996717,LARNACA ST.,20370012,1
20370011,18079,12996718,DELIKIPOS,20370011,0
20150021,18079,12996719,AIRPORT,20150021,0
20150012,18079,12996720,DEKELEIA,20150012,1
20150011,18079,12996721,AIRPORT,20150011,0
20150012,18079,12996722,DEKELEIA,20150012,1
20150011,18079,12996723,AIRPORT,20150011,0
20150012,18079,12996724,DEKELEIA,20150012,1
20150011,18079,12996725,AIRPORT,20150011,0
20150012,18079,12996726,DEKELEIA,20150012,1
20150031,18079,12996727,LARNACA STATION,20150031,0
20080021,18079,12996728,Kamares-TradeZone,20080021,0
20180011,18079,12996729,RIZOELIA,20180011,0
20180012,18079,12996730,Larnaca Station,20180012,1
20180011,18079,12996731,RIZOELIA,20180011,0
20180012,18079,12996732,Larnaca Station,20180012,1
20180011,18079,12996733,RIZOELIA,20180011,0
20180012,18079,12996734,Larnaca Station,20180012,1
20180011,18079,12996735,RIZOELIA,20180011,0
20180012,18079,12996736,Larnaca Station,20180012,1
20180011,18079,12996737,RIZOELIA,20180011,0
20180012,18079,12996738,Larnaca Station,20180012,1
20190011,18079,12996739,FAROS,20190011,0
20190022,18079,12996740,LARNACA STATION,20190022,1
20100021,18079,12996741,Livadia,20100021,0
20100021,18079,12996742,Livadia,20100021,0
20100021,18079,12996743,Livadia,20100021,0
20100021,18079,12996744,Livadia,20100021,0
20150021,18079,12996745,AIRPORT,20150021,0
20150012,18079,12996746,DEKELEIA,20150012,1
20150011,18079,12996747,AIRPORT,20150011,0
20150012,18079,12996748,DEKELEIA,20150012,1
20150011,18079,12996749,AIRPORT,20150011,0
20150012,18079,12996750,DEKELEIA,20150012,1
20150011,18079,12996751,AIRPORT,20150011,0
20150012,18079,12996752,DEKELEIA,20150012,1
20150031,18079,12996753,LARNACA STATION,20150031,0
20010021,18079,12996754,Aradippou,20010021,0
20010022,18079,12996755,Larnaca Station,20010022,1
20030011,18079,12996756,DROMOLAXIA,20030011,0
20030012,18079,12996757,Larnaca Station,20030012,1
20030011,18079,12996758,DROMOLAXIA,20030011,0
20030012,18079,12996759,Larnaca Station,20030012,1
20060011,18079,12996760,TERSEFANOU,20060011,0
20060012,18079,12996761,LARNACA STATION,20060012,1
20070011,18079,12996762,KALO CHORIO,20070011,0
20070012,18079,12996763,LARNACA STATION,20070012,1
20150021,18079,12996764,AIRPORT,20150021,0
20150012,18079,12996765,DEKELEIA,20150012,1
20150011,18079,12996766,AIRPORT,20150011,0
20150012,18079,12996767,DEKELEIA,20150012,1
20150011,18079,12996768,AIRPORT,20150011,0
20150012,18079,12996769,DEKELEIA,20150012,1
20150011,18079,12996770,AIRPORT,20150011,0
20150012,18079,12996771,DEKELEIA,20150012,1
20150031,18079,12996772,LARNACA STATION,20150031,0
20040011,18079,12996773,Troulloi,20040011,0
20040012,18079,12996774,Larnaca Station,20040012,1
20010011,18079,12996775,Aradippou,20010011,0
20010012,18079,12996776,Larnaca Station,20010012,1
20010021,18079,12996777,Aradippou,20010021,0
20010022,18079,12996778,Larnaca Station,20010022,1
20010011,18079,12996779,Aradippou,20010011,0
20010012,18079,12996780,Larnaca Station,20010012,1
20150021,18079,12996781,AIRPORT,20150021,0
20150012,18079,12996782,DEKELEIA,20150012,1
20150011,18079,12996783,AIRPORT,20150011,0
20150012,18079,12996784,DEKELEIA,20150012,1
20150011,18079,12996785,AIRPORT,20150011,0
20150012,18079,12996786,DEKELEIA,20150012,1
20150011,18079,12996787,AIRPORT,20150011,0
20150012,18079,12996788,DEKELEIA,20150012,1
20150031,18079,12996789,LARNACA STATION,20150031,0
20080021,18079,12996790,Kamares-TradeZone,20080021,0
20090011,18079,12996791,VERGINA,20090011,0
20090012,18079,12996792,LARNACA STATION,20090012,1
20090011,18079,12996793,VERGINA,20090011,0
20090012,18079,12996794,LARNACA STATION,20090012,1
20090011,18079,12996795,VERGINA,20090011,0
