route_id,service_id,trip_id,trip_headsign,shape_id,direction_id
40180012,18468,13314470,PARALIMNI,40180012,1
40210012,18468,13314471,CENTRAL BUS ST.,40210012,1
40200012,18468,13314472,CENTRAL BUS ST.,40200012,1
40150011,18468,13314473,LARNAKA,40150011,0
40150012,18468,13314474,CENTRAL BUS ST.,40150012,1
40010011,18468,13314475,AG. NAPA (W/PARK),40010011,0
40000011,18468,13314476,PARALIMNI,40000011,0
40000011,18468,13314477,PARALIMNI,40000011,0
40110012,18468,13314478,XYLOTYMPOU,40110012,1
40160011,18468,13314479,LARNAKA,40160011,0
40160012,18468,13314480,CENTRAL BUS ST.,40160012,1
40100012,18468,13314481,DASAKI ACHNAS,40100012,1
40100011,18468,13314482,AGIA NAPA,40100011,0
40100012,18468,13314483,DASAKI ACHNAS,40100012,1
40130012,18468,13314484,STROVILIA,40130012,1
40130011,18468,13314485,AGIA NAPA,40130011,0
40130012,18468,13314486,STROVILIA,40130012,1
40050011,18468,13314487,DERYNEIA,40050011,0
40120012,18468,13314488,STROVILIA,40120012,1
40000011,18468,13314489,PARALIMNI,40000011,0
40000011,18468,13314490,PARALIMNI,40000011,0
40170011,18468,13314491,LARNAKA,40170011,0
40170012,18468,13314492,PARALIMNI,40170012,1
40010011,18468,13314493,AG. NAPA (W/PARK),40010011,0
40010011,18468,13314494,AG. NAPA (W/PARK),40010011,0
40010011,18468,13314495,AG. NAPA (W/PARK),40010011,0
40010011,18468,13314496,AG. NAPA (W/PARK),40010011,0
40000011,18468,13314497,PARALIMNI,40000011,0
40000011,18468,13314498,PARALIMNI,40000011,0
40000011,18468,13314499,PARALIMNI,40000011,0
40090011,18468,13314500,AGIA NAPA,40090011,0
40090012,18468,13314501,E.A.C. DHEKELIA,40090012,1
40010011,18468,13314502,AG. NAPA (W/PARK),40010011,0
40000011,18468,13314503,PARALIMNI,40000011,0
40000011,18468,13314504,PARALIMNI,40000011,0
40150011,18468,13314505,LARNAKA,40150011,0
40150012,18468,13314506,CENTRAL BUS ST.,40150012,1
40000011,18468,13314507,PARALIMNI,40000011,0
40010011,18468,13314508,AG. NAPA (W/PARK),40010011,0
40010011,18468,13314509,AG. NAPA (W/PARK),40010011,0
40000011,18468,13314510,PARALIMNI,40000011,0
40000011,18468,13314511,PARALIMNI,40000011,0
40050011,18468,13314512,DERYNEIA,40050011,0
40000011,18468,13314513,PARALIMNI,40000011,0
40000011,18468,13314514,PARALIMNI,40000011,0
40090012,18468,13314515,E.A.C. DHEKELIA,40090012,1
40090011,18468,13314516,AGIA NAPA,40090011,0
40010011,18468,13314517,AG. NAPA (W/PARK),40010011,0
40000011,18468,13314518,PARALIMNI,40000011,0
40100012,18468,13314519,DASAKI ACHNAS,40100012,1
40100011,18468,13314520,AGIA NAPA,40100011,0
40130012,18468,13314521,STROVILIA,40130012,1
40130011,18468,13314522,AGIA NAPA,40130011,0
40010011,18468,13314523,AG. NAPA (W/PARK),40010011,0
40010011,18468,13314524,AG. NAPA (W/PARK),40010011,0
40140011,18468,13314525,AGIA NAPA,40140011,0
40000011,18468,13314526,PARALIMNI,40000011,0
40010011,18468,13314527,AG. NAPA (W/PARK),40010011,0
40010011,18468,13314528,AG. NAPA (W/PARK),40010011,0
40220011,18468,13314529,EAST CIRCLE LINE,40220011,0
40000011,18468,13314530,PARALIMNI,40000011,0
40000011,18468,13314531,PARALIMNI,40000011,0
40030011,18468,13314532,CIRCLE LINE,40030011,0
40110011,18468,13314533,KONNOS,40110011,0
40110012,18468,13314534,XYLOTYMPOU,40110012,1
40000011,18468,13314535,PARALIMNI,40000011,0
40000011,18468,13314536,PARALIMNI,40000011,0
40010011,18468,13314537,AG. NAPA (W/PARK),40010011,0
40040011,18468,13314538,DERYNEIA,40040011,0
40040011,18468,13314539,DERYNEIA,40040011,0
40010011,18468,13314540,AG. NAPA (W/PARK),40010011,0
40010011,18468,13314541,AG. NAPA (W/PARK),40010011,0
40150011,18468,13314542,LARNAKA,40150011,0
40150012,18468,13314543,CENTRAL BUS ST.,40150012,1
40050011,18468,13314544,DERYNEIA,40050011,0
40000011,18468,13314545,PARALIMNI,40000011,0
40020011,18468,13314546,WEST CIRCLE LINE,40020011,0
40170011,18468,13314547,LARNAKA,40170011,0
40170012,18468,13314548,PARALIMNI,40170012,1
40010011,18468,13314549,AG. NAPA (W/PARK),40010011,0
40160011,18468,13314550,LARNAKA,40160011,0
40160012,18468,13314551,CENTRAL BUS ST.,40160012,1
40010011,18468,13314552,AG. NAPA (W/PARK),40010011,0
40000011,18468,13314553,PARALIMNI,40000011,0
40010011,18468,13314554,AG. NAPA (W/PARK),40010011,0
40010011,18468,13314555,AG. NAPA (W/PARK),40010011,0
40220011,18468,13314556,EAST CIRCLE LINE,40220011,0
40000011,18468,13314557,PARALIMNI,40000011,0
40000011,18468,13314558,PARALIMNI,40000011,0
40000011,18468,13314559,PARALIMNI,40000011,0
40010011,18468,13314560,AG. NAPA (W/PARK),40010011,0
40010011,18468,13314561,AG. NAPA (W/PARK),40010011,0
40000011,18468,13314562,PARALIMNI,40000011,0
40030011,18468,13314563,CIRCLE LINE,40030011,0
40040011,18468,13314564,DERYNEIA,40040011,0
40050011,18468,13314565,DERYNEIA,40050011,0
40050011,18468,13314566,DERYNEIA,40050011,0
40010011,18468,13314567,AG. NAPA (W/PARK),40010011,0
40010011,18468,13314568,AG. NAPA (W/PARK),40010011,0
40010011,18468,13314569,AG. NAPA (W/PARK),40010011,0
40010011,18468,13314570,AG. NAPA (W/PARK),40010011,0
40130011,18468,13314571,AGIA NAPA,40130011,0
40130012,18468,13314572,STROVILIA,40130012,1
40130012,18468,13314573,STROVILIA,40130012,1
40130012,18468,13314574,STROVILIA,40130012,1
40120011,18468,13314575,KONNOS,40120011,0
40120012,18468,13314576,STROVILIA,40120012,1
40120012,18468,13314577,STROVILIA,40120012,1
40090011,18468,13314578,AGIA NAPA,40090011,0
40090012,18468,13314579,E.A.C. DHEKELIA,40090012,1
40090012,18468,13314580,E.A.C. DHEKELIA,40090012,1
40090012,18468,13314581,E.A.C. DHEKELIA,40090012,1
40100011,18468,13314582,AGIA NAPA,40100011,0
40100012,18468,13314583,DASAKI ACHNAS,40100012,1
40100012,18468,13314584,DASAKI ACHNAS,40100012,1
40100012,18468,13314585,DASAKI ACHNAS,40100012,1
40110011,18468,13314586,KONNOS,40110011,0
40110012,18468,13314587,XYLOTYMPOU,40110012,1
40010011,18468,13314588,AG. NAPA (W/PARK),40010011,0
40010011,18468,13314589,AG. NAPA (W/PARK),40010011,0
40080011,18468,13314590,KONNOS,40080011,0
40080012,18468,13314591,E.A.C. DHEKELIA,40080012,1
40000011,18468,13314592,PARALIMNI,40000011,0
40000011,18468,13314593,PARALIMNI,40000011,0
40050011,18468,13314594,DERYNEIA,40050011,0
40000011,18468,13314595,PARALIMNI,40000011,0
40000011,18468,13314596,PARALIMNI,40000011,0
40010011,18468,13314597,AG. NAPA (W/PARK),40010011,0
40010011,18468,13314598,AG. NAPA (W/PARK),40010011,0
40010011,18468,13314599,AG. NAPA (W/PARK),40010011,0
40010011,18468,13314600,AG. NAPA (W/PARK),40010011,0
40010011,18468,13314601,AG. NAPA (W/PARK),40010011,0
40000011,18468,13314602,PARALIMNI,40000011,0
40000011,18468,13314603,PARALIMNI,40000011,0
40180011,18468,13314604,AGIA THEKLA BEACH,40180011,0
40000011,18468,13314605,PARALIMNI,40000011,0
40000011,18468,13314606,PARALIMNI,40000011,0
40010011,18468,13314607,AG. NAPA (W/PARK),40010011,0
40040011,18468,13314608,DERYNEIA,40040011,0
40040011,18468,13314609,DERYNEIA,40040011,0
40040011,18468,13314610,DERYNEIA,40040011,0
40000011,18468,13314611,PARALIMNI,40000011,0
40000011,18468,13314612,PARALIMNI,40000011,0
40000011,18468,13314613,PARALIMNI,40000011,0
40240011,18469,13314614,AGIA NAPA,40240011,0
40230011,18469,13314615,AGIA NAPA,40230011,0
40230012,18469,13314616,E.A.C. DHEKELIA,40230012,1
40010011,18469,13314617,AG. NAPA (W/PARK),40010011,0
40110011,18469,13314618,KONNOS,40110011,0
40110012,18469,13314619,XYLOTYMPOU,40110012,1
40070011,18469,13314620,PARALIMNI,40070011,0
40150011,18469,13314621,LARNAKA,40150011,0
40150012,18469,13314622,CENTRAL BUS ST.,40150012,1
40120011,18469,13314623,KONNOS,40120011,0
40080011,18469,13314624,KONNOS,40080011,0
40080012,18469,13314625,E.A.C. DHEKELIA,40080012,1
40100011,18469,13314626,AGIA NAPA,40100011,0
40100012,18469,13314627,DASAKI ACHNAS,40100012,1
40100011,18469,13314628,AGIA NAPA,40100011,0
40100012,18469,13314629,DASAKI ACHNAS,40100012,1
40130011,18469,13314630,AGIA NAPA,40130011,0
40180011,18469,13314631,AGIA THEKLA BEACH,40180011,0
40140011,18469,13314632,AGIA NAPA,40140011,0
40140012,18469,13314633,DERYNEIA,40140012,1
40140011,18469,13314634,AGIA NAPA,40140011,0
40140012,18469,13314635,DERYNEIA,40140012,1
40180011,18469,13314636,AGIA THEKLA BEACH,40180011,0
40040011,18469,13314637,DERYNEIA,40040011,0
40040011,18469,13314638,DERYNEIA,40040011,0
40210011,18469,13314639,KONNOS,40210011,0
40210011,18469,13314640,KONNOS,40210011,0
40200011,18469,13314641,KONNOS,40200011,0
40000011,18469,13314642,PARALIMNI,40000011,0
40000011,18469,13314643,PARALIMNI,40000011,0
40010011,18469,13314644,AG. NAPA (W/PARK),40010011,0
40010011,18469,13314645,AG. NAPA (W/PARK),40010011,0
40110011,18469,13314646,KONNOS,40110011,0
40110011,18469,13314647,KONNOS,40110011,0
40110012,18469,13314648,XYLOTYMPOU,40110012,1
40000011,18469,13314649,PARALIMNI,40000011,0
40000011,18469,13314650,PARALIMNI,40000011,0
40240011,18469,13314651,AGIA NAPA,40240011,0
40230011,18469,13314652,AGIA NAPA,40230011,0
40130011,18469,13314653,AGIA NAPA,40130011,0
40130012,18469,13314654,STROVILIA,40130012,1
40130011,18469,13314655,AGIA NAPA,40130011,0
40130012,18469,13314656,STROVILIA,40130012,1
40080011,18469,13314657,KONNOS,40080011,0
40100011,18469,13314658,AGIA NAPA,40100011,0
40120011,18469,13314659,KONNOS,40120011,0
40050011,18469,13314660,DERYNEIA,40050011,0
40050011,18469,13314661,DERYNEIA,40050011,0
40000011,18469,13314662,PARALIMNI,40000011,0
40000011,18469,13314663,PARALIMNI,40000011,0
40010011,18469,13314664,AG. NAPA (W/PARK),40010011,0
40010011,18469,13314665,AG. NAPA (W/PARK),40010011,0
40020011,18469,13314666,WEST CIRCLE LINE,40020011,0
40020011,18469,13314667,WEST CIRCLE LINE,40020011,0
40020011,18469,13314668,WEST CIRCLE LINE,40020011,0
40150011,18469,13314669,LARNAKA,40150011,0
40150012,18469,13314670,CENTRAL BUS ST.,40150012,1
40120012,18469,13314671,STROVILIA,40120012,1
40010011,18469,13314672,AG. NAPA (W/PARK),40010011,0
40010011,18469,13314673,AG. NAPA (W/PARK),40010011,0
40000011,18469,13314674,PARALIMNI,40000011,0
40000011,18469,13314675,PARALIMNI,40000011,0
40100011,18469,13314676,AGIA NAPA,40100011,0
40090011,18469,13314677,AGIA NAPA,40090011,0
40090011,18469,13314678,AGIA NAPA,40090011,0
40090012,18469,13314679,E.A.C. DHEKELIA,40090012,1
40010011,18469,13314680,AG. NAPA (W/PARK),40010011,0
40010011,18469,13314681,AG. NAPA (W/PARK),40010011,0
40040011,18469,13314682,DERYNEIA,40040011,0
40090012,18469,13314683,E.A.C. DHEKELIA,40090012,1
40090011,18469,13314684,AGIA NAPA,40090011,0
40090012,18469,13314685,E.A.C. DHEKELIA,40090012,1
40130011,18469,13314686,AGIA NAPA,40130011,0
40130012,18469,13314687,STROVILIA,40130012,1
40130011,18469,13314688,AGIA NAPA,40130011,0
40130012,18469,13314689,STROVILIA,40130012,1
40050011,18469,13314690,DERYNEIA,40050011,0
40050011,18469,13314691,DERYNEIA,40050011,0
40010011,18469,13314692,AG. NAPA (W/PARK),40010011,0
40010011,18469,13314693,AG. NAPA (W/PARK),40010011,0
40150011,18469,13314694,LARNAKA,40150011,0
40150012,18469,13314695,CENTRAL BUS ST.,40150012,1
40160011,18469,13314696,LARNAKA,40160011,0
40160012,18469,13314697,CENTRAL BUS ST.,40160012,1
40170011,18469,13314698,LARNAKA,40170011,0
40170012,18469,13314699,PARALIMNI,40170012,1
40000011,18469,13314700,PARALIMNI,40000011,0
40000011,18469,13314701,PARALIMNI,40000011,0
40220011,18469,13314702,EAST CIRCLE LINE,40220011,0
40220011,18469,13314703,EAST CIRCLE LINE,40220011,0
40220011,18469,13314704,EAST CIRCLE LINE,40220011,0
40030011,18469,13314705,CIRCLE LINE,40030011,0
40030011,18469,13314706,CIRCLE LINE,40030011,0
40030011,18469,13314707,CIRCLE LINE,40030011,0
40030011,18469,13314708,CIRCLE LINE,40030011,0
40030011,18469,13314709,CIRCLE LINE,40030011,0
40000011,18469,13314710,PARALIMNI,40000011,0
40000011,18469,13314711,PARALIMNI,40000011,0
40010011,18469,13314712,AG. NAPA (W/PARK),40010011,0
40010011,18469,13314713,AG. NAPA (W/PARK),40010011,0
40050011,18469,13314714,DERYNEIA,40050011,0
40010011,18469,13314715,AG. NAPA (W/PARK),40010011,0
40010011,18469,13314716,AG. NAPA (W/PARK),40010011,0
40120011,18469,13314717,KONNOS,40120011,0
40000011,18469,13314718,PARALIMNI,40000011,0
40000011,18469,13314719,PARALIMNI,40000011,0
40040011,18469,13314720,DERYNEIA,40040011,0
40010011,18469,13314721,AG. NAPA (W/PARK),40010011,0
40100012,18469,13314722,DASAKI ACHNAS,40100012,1
40000011,18469,13314723,PARALIMNI,40000011,0
40010011,18469,13314724,AG. NAPA (W/PARK),40010011,0
40010011,18469,13314725,AG. NAPA (W/PARK),40010011,0
40010011,18469,13314726,AG. NAPA (W/PARK),40010011,0
40050011,18469,13314727,DERYNEIA,40050011,0
40010011,18469,13314728,AG. NAPA (W/PARK),40010011,0
40150011,18469,13314729,LARNAKA,40150011,0
40000011,18469,13314730,PARALIMNI,40000011,0
40000011,18469,13314731,PARALIMNI,40000011,0
40010011,18469,13314732,AG. NAPA (W/PARK),40010011,0
40120011,18469,13314733,KONNOS,40120011,0
40010011,18469,13314734,AG. NAPA (W/PARK),40010011,0
40010011,18469,13314735,AG. NAPA (W/PARK),40010011,0
40000011,18469,13314736,PARALIMNI,40000011,0
40010011,18469,13314737,AG. NAPA (W/PARK),40010011,0
40010011,18469,13314738,AG. NAPA (W/PARK),40010011,0
40040011,18469,13314739,DERYNEIA,40040011,0
40100011,18469,13314740,AGIA NAPA,40100011,0
40100012,18469,13314741,DASAKI ACHNAS,40100012,1
40010011,18469,13314742,AG. NAPA (W/PARK),40010011,0
40170011,18469,13314743,LARNAKA,40170011,0
40170012,18469,13314744,PARALIMNI,40170012,1
40160011,18469,13314745,LARNAKA,40160011,0
40160012,18469,13314746,CENTRAL BUS ST.,40160012,1
40150011,18469,13314747,LARNAKA,40150011,0
40150012,18469,13314748,CENTRAL BUS ST.,40150012,1
40000011,18469,13314749,PARALIMNI,40000011,0
40000011,18469,13314750,PARALIMNI,40000011,0
40000011,18469,13314751,PARALIMNI,40000011,0
40040011,18469,13314752,DERYNEIA,40040011,0
40010011,18469,13314753,AG. NAPA (W/PARK),40010011,0
40010011,18469,13314754,AG. NAPA (W/PARK),40010011,0
40140012,18469,13314755,DERYNEIA,40140012,1
40140011,18469,13314756,AGIA NAPA,40140011,0
40000011,18469,13314757,PARALIMNI,40000011,0
40000011,18469,13314758,PARALIMNI,40000011,0
40010011,18469,13314759,AG. NAPA (W/PARK),40010011,0
40010011,18469,13314760,AG. NAPA (W/PARK),40010011,0
40000011,18469,13314761,PARALIMNI,40000011,0
40040011,18469,13314762,DERYNEIA,40040011,0
40040011,18469,13314763,DERYNEIA,40040011,0
40000011,18469,13314764,PARALIMNI,40000011,0
40000011,18469,13314765,PARALIMNI,40000011,0
40050011,18469,13314766,DERYNEIA,40050011,0
40010011,18469,13314767,AG. NAPA (W/PARK),40010011,0
40020011,18469,13314768,WEST CIRCLE LINE,40020011,0
40020011,18469,13314769,WEST CIRCLE LINE,40020011,0
40020011,18469,13314770,WEST CIRCLE LINE,40020011,0
40150011,18469,13314771,LARNAKA,40150011,0
40150012,18469,13314772,CENTRAL BUS ST.,40150012,1
40000011,18469,13314773,PARALIMNI,40000011,0
40000011,18469,13314774,PARALIMNI,40000011,0
40120011,18469,13314775,KONNOS,40120011,0
40120012,18469,13314776,STROVILIA,40120012,1
40080011,18469,13314777,KONNOS,40080011,0
40080012,18469,13314778,E.A.C. DHEKELIA,40080012,1
40000011,18469,13314779,PARALIMNI,40000011,0
40000011,18469,13314780,PARALIMNI,40000011,0
40010011,18469,13314781,AG. NAPA (W/PARK),40010011,0
40220011,18469,13314782,EAST CIRCLE LINE,40220011,0
40220011,18469,13314783,EAST CIRCLE LINE,40220011,0
40150011,18469,13314784,LARNAKA,40150011,0
40150012,18469,13314785,CENTRAL BUS ST.,40150012,1
40160011,18469,13314786,LARNAKA,40160011,0
40160012,18469,13314787,CENTRAL BUS ST.,40160012,1
40040011,18469,13314788,DERYNEIA,40040011,0
40040011,18469,13314789,DERYNEIA,40040011,0
